mFq1M6vw-JM ACProcessMain
utPrVdxio-8 sceVideoOutGetOutputStatus
y4l-VBLsNio sceVideoOutGetPortStatusInfo
4TPW3H2f-lM sceVideoOutGetPortStatusInfoByBusSpecifier_
SDoPm73tOyI sceVideoOutGetPortStatusInfo_
6kPnj51T62Y sceVideoOutGetResolutionStatus
+tB28CUr9W0 sceVideoOutGetStatusForWebcore
1FZBKy8HeNU sceVideoOutGetVblankStatus
UazrNFzZPRU sceVideoOutGetVideoOutModeByBusSpecifier_
XNtZ16LIhf0 sceVideoOutHdmiMonitorInfoIsSupportedHdcpVersion
KCijjig3lGo sceVideoOutHdmiMonitorInfoIsSupportedHdcpVersion_
WBZrUaQY+EU sceVideoOutHdmiMonitorInfoIsSupportedVideoOutMode_
+I4K03i3EL0 sceVideoOutInitializeOutputOptions
zgXifHT9ErY sceVideoOutIsFlipPending
Nv8c-Kb+DUM sceVideoOutIsOutputSupported
7ifZFxWJ9Q4 sceVideoOutLockBuffer
pjkDsgxli6c sceVideoOutModeSetAny_
Up36PTk687E sceVideoOutOpen
ZX7C79uOujU sceVideoOutRazorAddCallback
hGcTks-qqIU sceVideoOutRazorRecallCallbacks
zUDW7kIFclI sceVideoOutRazorRemoveCallback
EJQifjOp8s4 sceVideoOutRegisterBufferAttribute
w3BY+tAEiQY sceVideoOutRegisterBuffers
rKBUtgRrtbk sceVideoOutRegisterBuffers2
lCTCOogRbk0 sceVideoOutRegisterStereoBuffers
H8teLntGkWs sceVideoOutRemoveBuffer
k4Ak+e2D1Hg sceVideoOutRemoveBufferAttributeOption
-zRnJ7WoWSY sceVideoOutSetAlphaControl
zILy8t+5bPo sceVideoOutSetBlankAfterResume
i6-sR91Wt-4 sceVideoOutSetBufferAttribute
PjS5uASwcV8 sceVideoOutSetBufferAttribute2
KHBNAkJhT64 sceVideoOutSetContentType
18NPivA-byc sceVideoOutSetDisplayEventPosition
WkYtyOg30do sceVideoOutSetFlipMaster
CBiu4mCE1DA sceVideoOutSetFlipRate
emayD9LHYsc sceVideoOutSetGamutMetadata_
pA8xxaySl7A sceVideoOutSetGlobalBlendSpace
CxUz3nU06NE sceVideoOutSetToneMap_
MTxxrOCeSig sceVideoOutSetWindowModeMargins
IOdgHlCGU-k sceVideoOutSubmitChangeBufferAttribute
HuViW4HnrOw sceVideoOutSubmitChangeBufferAttribute2
j8xl+92A0q4 sceVideoOutSubmitEopFlip
U46NwOiJpys sceVideoOutSubmitFlip
X8FN-5Nk-yE sceVideoOutSysAddSetModeEvent
fYWVVDKZOCk sceVideoOutSysAddSetModeEvent2
Ek+VR4lcJQI sceVideoOutSysAddVblankEvent
Am8Hlr7tlxA sceVideoOutSysAddVblankEvent2
dIb9LsrpkQM sceVideoOutSysClose
FDTOhhPHtps sceVideoOutSysConfigureLayout
ofkhJRiQua0 sceVideoOutSysConfigureOutput
ox3wD142jZQ sceVideoOutSysConfigureOutputMode
rBDEhJgMruY sceVideoOutSysConfigureOutputMode_
6L0-A5piudQ sceVideoOutSysCursorDisable
xwhyGPZkW6w sceVideoOutSysCursorEnable
ekwMB-Ftq18 sceVideoOutSysCursorIsUpdatePending
+epU+rgObyw sceVideoOutSysCursorObtain
QSmT3attiVg sceVideoOutSysCursorRelease
fZgBeiGqE+c sceVideoOutSysCursorSetPosition
iwsJdAZCg34 sceVideoOutSysDeleteVblankEvent
2EBuouuYKgM sceVideoOutSysDeleteVblankEvent2
7VSZJxxcTL8 sceVideoOutSysGetBus
IpMhRnVgJUU sceVideoOutSysGetColorConversionStatus
IysRiVOGIVM sceVideoOutSysGetCurrentOutputMode
lXHMAc9Xjzo sceVideoOutSysGetCurrentOutputMode_
PYcZNLAIBnU sceVideoOutSysGetDeviceCapabilityInfoByBusSpecifier_
2sgenMqwczM sceVideoOutSysGetDeviceInfo
21sS8EU45cw sceVideoOutSysGetFlipStatus
vMLWuJckGv0 sceVideoOutSysGetMonitorInfo_
hmBBh-IJSzk sceVideoOutSysGetPortStatusInfoByBusSpecifier_
1OUW163iM+4 sceVideoOutSysGetPortStatusInfo_
8XGijEoThE0 sceVideoOutSysGetResolutionStatus
qLDCAl8ygCw sceVideoOutSysGetResolutionStatus2
d1AjT2uZJn0 sceVideoOutSysGetVblankStatus
iYrCszX93AM sceVideoOutSysGetVblankStatus2
AAELy8Yc3Mc sceVideoOutSysGetVideoOutModeByBusSpecifier
3-9DXFGVg0M sceVideoOutSysHdmiMonitorInfoIsMorpheus
iUigHJ2op4M sceVideoOutSysIsModeS3d
mfxElr79O7Q sceVideoOutSysIsSupportedByMonitorInfo_
O57F5ikhGxo sceVideoOutSysIsUserStatusSystemDefault
4XsQdhiOaAc sceVideoOutSysIsUserStatusVr
5Y8uUbGMio0 sceVideoOutSysModeIsSystemDefault
QEiuHxjungc sceVideoOutSysModeIsVr
kP4l+nyBjRA sceVideoOutSysOpenInternal
E8C608-pFng sceVideoOutSysReadCrc
eBvoaLwfBBQ sceVideoOutSysReadCrc64
9mI9zDF5KPk sceVideoOutSysRemovePrivilege
djc8fOzOXxk sceVideoOutSysResetAtGpuReset
H9FTtSJuK3Y sceVideoOutSysResetZoomBuffers
2KW9VnPMWDQ sceVideoOutSysSetBlackLevel
jvPer4hz+UU sceVideoOutSysSetDcePipeMode
OOF0YO73GTA sceVideoOutSysSetDimmer
X7tWmHNtoKg sceVideoOutSysSetDimmer2
FZoCQTL8R04 sceVideoOutSysSetDisplayParameters
-ka14VvHSX0 sceVideoOutSysSetHdrMetadata
-2WA7vdSzbI sceVideoOutSysSetHdrScopeCallbacks
w4inP0fKuDI sceVideoOutSysSetInvertedColors
+lbk8RnyvmE sceVideoOutSysSetOutputCsc
nMbAqI1ty8w sceVideoOutSysSetOverscanRatio
e7pSAhCNrro sceVideoOutSysSetRedirectFlip
fX9k++TzuQk sceVideoOutSysSetZoomBuffers
dJo43e1jVoM sceVideoOutSysSubmitSubWindowLayout
UFDoqv4XXC0 sceVideoOutSysUpdateDisplayParameter
dtmPxxVErK0 sceVideoOutSysUpdateDisplayParameter_
Jl91AhxKc0w sceVideoOutSysUpdatePrivilege
4G37EIMMD+Q sceVideoOutSysUpdateRenderingMode
XjqmNLGyLOg sceVideoOutSysUpdateScalerParameters
amghnA-Ev5s sceVideoOutUnlockBuffer
SRQSpP4QK5U sceVideoOutUnregisterBufferAttribute
N5KDtkIjjJ4 sceVideoOutUnregisterBuffers
j6RaAUlaLv0 sceVideoOutWaitVblank
KHvkPQJDMLk sceVideoRecordingClose
FDAvHQuI70c sceVideoRecordingCloseByHandle
QNg8KGixrzg sceVideoRecordingCopyBGRAtoNV12
sA6+5XdbqMA sceVideoRecordingGetInfo
YGRDoLmH2tk sceVideoRecordingGetInfoByHandle
fZJQzFK4Gv4 sceVideoRecordingGetStatus
496OAXH9THg sceVideoRecordingGetSupportInfo
XulaVOa6IwA sceVideoRecordingGetVideoOutMode
RXXBl6-iimo sceVideoRecordingInit
ZbyfYeyVajk sceVideoRecordingInitialize
7QoTYzVuzto sceVideoRecordingOpen
s28dalBwp2g sceVideoRecordingOpen2
qOmh6HvHhSs sceVideoRecordingQueryHddSize2
ZvWzS2wTIMc sceVideoRecordingQueryMemSize
bGYkY6q3bIw sceVideoRecordingQueryMemSize2
4cS74wnODLM sceVideoRecordingRestModeProcessGetStatus
pVxEtvHOtXc sceVideoRecordingRestModeProcessStart
mEy7di8MT30 sceVideoRecordingSendCommand
Fc8qxlKINYQ sceVideoRecordingSetInfo
tWoe9IlGAhs sceVideoRecordingStart
OOFxrMY+mfI sceVideoRecordingStop
gWZikoR+g9g sceVideoRecordingTerm
NuTNdlvrugI sceVideoStreamingEngineDestroyMediaKeySystemAccess
9rLooB4jRvY sceVideoStreamingEngineMediaKeySessionGenerateRequest
ntQlwZUs6N4 sceVideoStreamingEngineMediaKeySessionGetExpiration
05Uv55TkoHc sceVideoStreamingEngineMediaKeySessionGetKeyStatuses
l8vw5ia8Wac sceVideoStreamingEngineMediaKeySessionGetSessionId
sJbzLdIr3Ks sceVideoStreamingEngineMediaKeySessionLoad
mvDN856KXI8 sceVideoStreamingEngineMediaKeySessionSetEventHandler
MSWZmqyr3eM sceVideoStreamingEngineMediaKeySystemAccessCreateMediaKeys
A33uDRt2rQM sceVideoStreamingEngineMediaKeySystemAccessDestroyMediaKeys
ATdq3mGwqqU sceVideoStreamingEngineMediaKeySystemAccessGetKeySystem
LQ9g9lYxgmc sceVideoStreamingEngineMediaKeySystemAccessSetCdmStorageConfig
405M9x9WM80 sceVideoStreamingEngineMediaKeysCreateSession
eD+X2SmxUt4 sceVideodec2AllocateComputeQueue
CNNRoRYd8XI sceVideodec2CreateDecoder
hjoVB02yu0U sceVideodec2CreateDecoderBid
pu4kxXkYz3E sceVideodec2CreateHevcDecoder
852F5+q6+iM sceVideodec2Decode
jwImxXRGSKA sceVideodec2DeleteDecoder
l1hXwscLuCY sceVideodec2Flush
kjrLbcyhEiw sceVideodec2GetAvcPictureInfo
7M+1UFqWOAI sceVideodec2GetHevcPictureInfo
NtXRa3dRzU0 sceVideodec2GetPictureInfo
69fVNDtk2Zk sceVideodec2GetVp9PictureInfo
DXlobplVYj0 sceVideodec2InitLibrary
hIIZXUsMeI8 sceVideodec2MapDirectMemory
2C6StOEz+nM sceVideodec2MapMemory
RnDibcGCPKw sceVideodec2QueryComputeMemoryInfo
EQtFad2c1T8 sceVideodec2QueryDecoderInfo
qqMCwlULR+E sceVideodec2QueryDecoderMemoryInfo
krChT8KBUDU sceVideodec2QueryHevcDecoderMemoryInfo
mhKZJqhGnXg sceVideodec2QueryLibraryInfo
UvtA3FAiF4Y sceVideodec2ReleaseComputeQueue
wJXikG6QFN8 sceVideodec2Reset
q0gN8e4VLZo sceVideodec2TermLibrary
qkgRiwHyheU sceVideodecCreateDecoder
q0W5GJMovMs sceVideodecDecode
U0kpGF1cl90 sceVideodecDeleteDecoder
jeigLlKdp5I sceVideodecFlush
kg+lH0V61hM sceVideodecMapMemory
leCAscipfFY sceVideodecQueryResourceInfo
f8AgDv-1X8A sceVideodecReset
NWCnYpBxYZw sceVisionManagerApplyCalibrateHmdResult
KBP2JpAEacI sceVisionManagerCancelRequest
P9+90HStC44 sceVisionManagerClose
KHsev0YxuXs sceVisionManagerFinalize
3DXOsPHy9FQ sceVisionManagerGenerateRegisterUserData
zrWaWV6ltmE sceVisionManagerGenerateRegisterUserDataFinalize
59yDtw0EuFI sceVisionManagerGenerateRegisterUserDataInitialize
Y4y2+Wmu5xk sceVisionManagerGetCalibrateTrackingLedInfo
LCZQkq-Nq-k sceVisionManagerGetCalibrateTrackingLedNecessity
PHZWPDcDRdM sceVisionManagerGetHitCountOfRegisterUserData
DphIqi0q48w sceVisionManagerGetLibraryVersion
kDHvQLi0PM4 sceVisionManagerGetNumOfRegisterUserDataSlot
6vmrNgzv924 sceVisionManagerGetRegisterUserDataSize
3OLHl6cAPjQ sceVisionManagerGetRegisterUserDataVersion
qyhQZ35WxX4 sceVisionManagerGetResultOfCalibrateHmd
5Lx1PHXzL6Y sceVisionManagerGetResultOfCalibrateStereoCamera
brHQxy45WoE sceVisionManagerGetResultOfCalibrateTrackingLed
O3HjB2izk9o sceVisionManagerGetResultOfFindFace
Qc8kyzCZj+M sceVisionManagerGetResultOfFindPad
dZqlWxQ1p+U sceVisionManagerGetResultOfFindPadCorrespondRegion
Nuhv71YjC+g sceVisionManagerGetResultOfFindUser
Gop3lku7E+Q sceVisionManagerGetResultOfFindUserInRegion
ES+vLK-z0+U sceVisionManagerGetResultOfFindUserWithoutIdentify
GYamKe-3LbY sceVisionManagerGetResultOfRegisterUserInRegion
qL-FqHcH2uw sceVisionManagerGetStoreCameraImgYPtr
UezlBvGQZUI sceVisionManagerGetWorkingMemorySize
9I4TdP3A9-g sceVisionManagerInitialize
l9zev-ybPNs sceVisionManagerLoadSettings
wzr6GTOo9Dw sceVisionManagerOpen
GHrctgvI0SQ sceVisionManagerRegistryClear
dEW3xn7DNFs sceVisionManagerRequestCalibrateHmd
+lZ1yHWEViw sceVisionManagerRequestCalibrateStereoCamera
qWFV6ZnNsRI sceVisionManagerRequestCalibrateTrackingLed
ACdU2QH82O4 sceVisionManagerRequestClose
ZZYNA4dAAIE sceVisionManagerRequestFindFace
10NAQUqyOpw sceVisionManagerRequestFindPad
MXGGDS9QbsQ sceVisionManagerRequestFindPadCorrespondRegion
F8aomqtpD98 sceVisionManagerRequestFindUser
iBbwD8vxSEk sceVisionManagerRequestFindUserInRegion
CZgPsIdPqSk sceVisionManagerRequestFindUserWithoutIdentify
PaHMZnyoHwg sceVisionManagerRequestHeadDetection
0NSzVSTy9tk sceVisionManagerRequestInitializeRegisterUserData
JeAOV3YYkBU sceVisionManagerRequestOpen
bwcOfqZLksI sceVisionManagerRequestPadTracking
BFzmWeUd7kA sceVisionManagerRequestRecogUtility
-RJmkkuBhaY sceVisionManagerRequestRegisterUserInRegion
HIImy8uMSUg sceVisionManagerRequestStoreCameraImgY
0rSeEhh-HKA sceVisionManagerSetCallbackForUpdateCalibrateHmdResult
OHjgoIInnmU sceVisionManagerSetCallbackForUpdateCalibrateStereoCameraResult
j-GWi2OpAEc sceVisionManagerSetCallbackForUpdateCalibrateTrackingLedResult
aE4wRKDjrgw sceVisionManagerSetCallbackForUpdateCameraFrame
YSa0McV-ZIU sceVisionManagerSetCallbackForUpdateCtrlCore
LeXBTikMUko sceVisionManagerSetCallbackForUpdateRecog
fz3oxzTvcvI sceVisionManagerSetCallbackForUpdateRunningStatus
JejsXQ++gvU sceVisionManagerSetCallbackForUpdateStoreFrame
q9iRVgGbrL0 sceVisionManagerWaitResponse
UUwnVHwsEzc sceVnaCancelDownloadTts
8PF0W+Q47rM sceVnaCancelTts
KFez0hNxLvY sceVnaCheckCallback
np2cGvsjqvY sceVnaCloseTtsStream
kcGxOSOGqMI sceVnaDevideAnalyze
MHK8HDxQ164 sceVnaDisableAgentGui
mAZPRnqh048 sceVnaGenerateTelemetrySessionId
JjEU9VLDyzM sceVnaGetAgentAvailabilityInfo
26BOSNNJS7g sceVnaGetAgentSettings
GmrTCACYzkE sceVnaGetEventData
QI6ArERn7Tk sceVnaGetFeedbackStatus
p79B7qNeKWk sceVnaGetKeyPhraseInfo
-R7CpLCLHe8 sceVnaGetMicStatus
QGN8eGq6hbs sceVnaGetSupportedLanguageInfo
nD58JS2vOU8 sceVnaGetTtsVolume
a8lad-APGOY sceVnaGetVadState
M9WTdcmeIOU sceVnaGetVoiceDataCollectionSettingsAsync
Rrweo0oucwA sceVnaGetVoiceOskOptInStatus
Yjkpnrnkgpw sceVnaGetWakeupPhraseInfo
TA4NTYpt0uU sceVnaGetWakeupPhraseInfoCount
XCD6zBOkiIM sceVnaInitialize
Xgsi0nAQvNU sceVnaInitializeForParty
LSt2Pfp9GRw sceVnaNotify
PKW7W-yst78 sceVnaNotifyStatus
z-Vz1l8rYNg sceVnaOpenTtsStream
agTSp935qVQ sceVnaPlaySound
JKxPw1ZBtNM sceVnaPlayTts
pR2Ae3d5-6s sceVnaReadTtsStream
eMerT8QXYeM sceVnaRegisterCallback
Vcc3cGhXO2U sceVnaRequestDialogTts
gUSHu1AoCgk sceVnaRequestDownloadCahcedTts
aCIECfxBuBY sceVnaRequestDownloadTts
kZBRiX2f1No sceVnaRequestPlayCachedTts
6b8nZuvZxpQ sceVnaRequestTts
cX8tQHDkvH0 sceVnaSendAgentEvent
Jg2SEqpgHZ4 sceVnaSetAgentIntentSessionTelemetry
scJOf8iFCf0 sceVnaSetClientStatus
CenzYgIUIIw sceVnaSetDucking
8zbVe50ACas sceVnaSetEnableAssistantLegalCheckStatus
ejzUyLHgMug sceVnaSetEnableAssistantSettings
LxfVKLcwdtE sceVnaSetInputDevice
UzBy6NOpz74 sceVnaSetKeyPhraseCategoryEnable
QE94oD7E9b4 sceVnaSetLanguageSettings
clRcvYOUFC8 sceVnaSetLocation
cxU4JdRt7So sceVnaSetSessionInfo
5jwhYRmIpTE sceVnaSetSessionTimeoutSettings
dpayEeZ4WG0 sceVnaSetTtsDuckingLevel
kPmyrOL6c3I sceVnaSetUmmStatus
RP8Vs1FD1w4 sceVnaSetVoiceDataCollectionSettingsAsync
KchFGsYSOX4 sceVnaSetVoiceOskOptInStatus
ImQzZdQP6Lk sceVnaSetWakeUpPhraseTelemetry
FT07o-hAwrw sceVnaSetWakeupPhrase
kJyoJpWuj1o sceVnaSetupKeyPhraseDetection
P02oAVAxens sceVnaStartAnalyze
WAqrNQdt5qM sceVnaStartKeyPhraseDetection
wV04-VveLpE sceVnaStartKeywordDetection
OqICoewmNZA sceVnaStopAnalyze
xgGebSiuK70 sceVnaStopKeyPhraseDetection
d3aALUluqfs sceVnaStopKeywordDetection
qLIzHK7b8ow sceVnaTerminate
A3TNKhREamw sceVnaUnregisterCallback
QFx6geRbV5Q sceVnaUtilGetSupportedLanguageList
Bj2oUqp84J0 sceVnaUtilGetVoiceInputStatus
T4BiNWsLHtQ sceVnaUtilInitialize
jJwavlmTirk sceVnaUtilIsLanguageSupported
VM3ElRGJqT0 sceVnaWaitReady
07Dax1oKoV8 sceVoiceChatAbortRequest
hR8-CKMl2JQ sceVoiceChatCreateRequest
eEMpsX1fGHU sceVoiceChatDeleteRequest
wOgJGhjCAmw sceVoiceChatGetChannelMemberActiveChannelMatchingState
iEEU+O+wPfM sceVoiceChatGetChannelMemberVoiceConnectionState
FNzy4vvhlPY sceVoiceChatGetChatChannelMemberInfoList
g3CyiTf6nMY sceVoiceChatGetChatGroupMemberInfoList
ai3eCxzTopg sceVoiceChatGetMicState
spdS-hedavE sceVoiceChatInitialize
CscDZAFA5+c sceVoiceChatProcessEvent
Ptmkf9UnWBg sceVoiceChatRegisterHandlers
ajXKK3BOVc8 sceVoiceChatRegisterMicEventHandler
y7MgGX889Mo sceVoiceChatRequestCreateGameSessionVoiceChatChannel
sW3km27c12M sceVoiceChatRequestCreatePlayerSessionVoiceChatChannel
8jiB8eq+BkM sceVoiceChatRequestCreateVoiceChatGroup
7bu++dneYUU sceVoiceChatRequestDeleteGameSessionVoiceChatChannel
zbKF-ejbR0Q sceVoiceChatRequestDeletePlayerSessionVoiceChatChannel
ZpO7G7+nd2E sceVoiceChatRequestDeleteVoiceChatGroup
hpG+mR4EbpE sceVoiceChatRequestJoinGameSessionVoiceChatChannel
X3BWlTuErbk sceVoiceChatRequestJoinPlayerSessionVoiceChatChannel
aT9KhNAu0RY sceVoiceChatRequestJoinVoiceChatGroup
S+mOdmysfhw sceVoiceChatRequestLeaveGameSessionVoiceChatChannel
0rKMjtnMATU sceVoiceChatRequestLeavePlayerSessionVoiceChatChannel
uWNeRp70BRw sceVoiceChatRequestLeaveVoiceChatGroup
po9eImAEhY4 sceVoiceChatRequestRegisterSession
q75YGaxUT3s sceVoiceChatRequestUnregisterSession
hcB56mjq-i4 sceVoiceChatRequestUpdateGameSessionVoiceChatChannelName
iaiPHdqpfdk sceVoiceChatRequestUpdatePlayerSessionVoiceChatChannelName
j43P62s5SX4 sceVoiceChatTerminate
X8PFsyb2UTk sceVoiceChatUnregisterMicEventHandler
oV9GAdJ23Gw sceVoiceConnectIPortToOPort
nXpje5yNpaE sceVoiceCreatePort
b7kJI+nx2hg sceVoiceDeletePort
WxrYyOK7Las sceVoiceDeviceInCustomerData
xHSNCLrQq3A sceVoiceDisableChat
ajVj3QG2um4 sceVoiceDisconnectIPortFromOPort
lLkJVewQK68 sceVoiceEnableChat
Oo0S5PH7FIQ sceVoiceEnd
cJLufzou6bc sceVoiceGetBitRate
4s3lpDzi0as sceVoiceGetMemorySize
Pc4z1QjForU sceVoiceGetMuteFlag
elcxZTEfHZM sceVoiceGetPortAttr
CrLqDwWLoXM sceVoiceGetPortInfo
Z6QV6j7igvE sceVoiceGetResourceInfo
jjkCjneOYSs sceVoiceGetVolume
9TrhuGzberQ sceVoiceInit
IPHvnM5+g04 sceVoiceInitHQ
x0slGBQW+wY sceVoicePausePort
Dinob0yMRl8 sceVoicePausePortAll
kLU6hhXsa2A sceVoiceQoSConnect
lvNClhNHzxI sceVoiceQoSCreateLocalEndpoint
iqQQW2cBmWU sceVoiceQoSCreateRemoteEndpoint
D7P8dL0ZKsI sceVoiceQoSDebugGetStatus
kE0kdvcHTiY sceVoiceQoSDeleteLocalEndpoint
H4zqFaDhHW4 sceVoiceQoSDeleteRemoteEndpoint
8-voJZab+0E sceVoiceQoSDisableChat
j9Xt85krooc sceVoiceQoSDisconnect
2lOJJzw1t5o sceVoiceQoSEnableChat
ATRGkmbolVM sceVoiceQoSEnd
XmvdN3atbXY sceVoiceQoSGetConnectionAttribute
XPC8EyEuvyk sceVoiceQoSGetLocalEndpoint
eZu2RP0Ma3w sceVoiceQoSGetLocalEndpointAttribute
9tfy4+aDxrM sceVoiceQoSGetRemoteEndpoint
3vmrvQ4rvgs sceVoiceQoSGetRemoteEndpointAttribute
Trpt2QBZHCI sceVoiceQoSGetStatus
U8IfNl6-Css sceVoiceQoSInit
RY0c7tYVBiw sceVoiceQoSInitHQ
PWokFqab5q4 sceVoiceQoSReadPacket
KCGOxg8iX7s sceVoiceQoSSetConnectionAttribute
F7wS7FbfumQ sceVoiceQoSSetLocalEndpointAttribute
cpC-zyHoMik sceVoiceQoSSetRemoteEndpointAttribute
SpxLratrO1Q sceVoiceQoSWritePacket
cQ6DGsQEjV4 sceVoiceReadFromOPort
udAxvCePkUs sceVoiceResetPort
gAgN+HkiEzY sceVoiceResumePort
jbkJFmOZ9U0 sceVoiceResumePortAll
TexwmOHQsDg sceVoiceSetBitRate
gwUynkEgNFY sceVoiceSetMuteFlag
oUha0S-Ij9Q sceVoiceSetMuteFlagAll
clyKUyi3RYU sceVoiceSetThreadsParams
QBFoAIjJoXQ sceVoiceSetVolume
54phPH2LZls sceVoiceStart
Ao2YNSA7-Qo sceVoiceStop
jSZNP7xJrcw sceVoiceUpdatePort
hg9T73LlRiU sceVoiceVADAdjustment
wXCMy4EwaLE sceVoiceVADPVTAdjustment
wFeAxEeEi-8 sceVoiceVADSetVersion
YeJl6yDlhW0 sceVoiceWriteToIPort
H1VDOoibLBg sceVorbisDecBitrate
I5jQit5Q78Q sceVorbisDecBitrateInstant
UJvFjRAnQ2k sceVorbisDecClear
M+ZTsbhxKpM sceVorbisDecComment
gzjhKWIF5Gs sceVorbisDecCrossLap
9kZc-37F7es sceVorbisDecGetDecodePriority
bASEQctTGhI sceVorbisDecGetLastDecodeError
rVNVc74vUAY sceVorbisDecHalfrate
DxdfhwB4GdM sceVorbisDecHalfrateP
YzIPMpnHJzU sceVorbisDecInfo
s6a5LF1NG4g sceVorbisDecOpenCallbacks
pZ1ctWkAU9Y sceVorbisDecPcmSeek
oZZwcwzugfI sceVorbisDecPcmSeekLap
PdwTVolubW4 sceVorbisDecPcmSeekPage
Tyzq3UGlllM sceVorbisDecPcmSeekPageLap
MPhCP85gRP4 sceVorbisDecPcmTell
v6LjiH858Sc sceVorbisDecPcmTotal
CSFNyhqnD5k sceVorbisDecRawSeek
cu5DLZM7-k8 sceVorbisDecRawSeekLap
k9meG9QXtn4 sceVorbisDecRawTell
DEogcVYTvm8 sceVorbisDecRawTotal
ItJTxCCvT4A sceVorbisDecRead
wHbu4oz+z0I sceVorbisDecReadFilter
+A20uE3spLQ sceVorbisDecReadFloat
pVLe+5PkfMY sceVorbisDecSeekable
OZBKii+KboY sceVorbisDecSerialNumber
ORxxAa6qnAA sceVorbisDecSetDecodePriority
uNBguxxOcgI sceVorbisDecStreams
6yXA1cZyFz4 sceVorbisDecTimeSeek
rfYTE+X39pY sceVorbisDecTimeSeekLap
0GAn6zZgyfA sceVorbisDecTimeSeekPage
rTNZW2LJz+E sceVorbisDecTimeSeekPageLap
iNtnapy4KGA sceVorbisDecTimeTell
jpdtTcaVXpI sceVorbisDecTimeTotal
hBH2ABP7IeY sceVrServiceDialogClose
cYnBkgm8I0c sceVrServiceDialogGetResult
kUavKmsczkY sceVrServiceDialogGetStatus
hYFXG8FWThI sceVrServiceDialogInitialize
60-cjn5Dn0Q sceVrServiceDialogOpen
M4xKWUytNMo sceVrServiceDialogTerminate
RmRtBJpoHlA sceVrServiceDialogUpdateStatus
IQ3UD6SZbXo sceVrTracker2Finalize
sYBNLrMxjAM sceVrTracker2GetControllerImage
3gQncidodmw sceVrTracker2IrGetDebugRawImage
kFt4MB3SUEk sceVrTracker2UnregisterDevice
sBkAqyF5Gns sceVrTrackerCpuPopMarker
5IFOAYv-62g sceVrTrackerCpuProcess
rvCywCbc7Pk sceVrTrackerCpuPushMarker
paE4W44wWtU sceVrTrackerDeregisterDevice
lm6T1Ur6JRk sceVrTrackerGetLiveCaptureId
zvyKP0Z3UvU sceVrTrackerGetPlayAreaWarningInfo
HCX2n+I6XnI sceVrTrackerGetResourceInfo
76OBvrrQXUc sceVrTrackerGetResult
ixTq0u9X6h0 sceVrTrackerGetState
qVxzDsyHBWY sceVrTrackerGetStateRelative
XoeWzXlrnMw sceVrTrackerGetTime
TVegDMLaBB8 sceVrTrackerGpuSubmit
gkGuO9dd57M sceVrTrackerGpuWait
ARhgpXvwoR0 sceVrTrackerGpuWaitAndCpuProcess
QkRl7pART9M sceVrTrackerInit
VItTwN8DmS8 sceVrTrackerNotifyEndOfCpuProcess
K7yhYrsIBPc sceVrTrackerQueryMemory
EUCaQtXXYNI sceVrTrackerRecalibrate
sIh8GwcevaQ sceVrTrackerRegisterDevice
24kDA+A0Ox0 sceVrTrackerRegisterDevice2
ufexf4aNiwg sceVrTrackerRegisterDeviceInternal
CtWUbFgmq+I sceVrTrackerResetAll
E0P0sN-wy+4 sceVrTrackerResetOrientationRelative
bDGZVTwwZ1A sceVrTrackerSaveInternalBuffers
jGqEkPy0iLU sceVrTrackerSetDeviceRejection
qBjnR0HtMYI sceVrTrackerSetDurationUntilStatusNotTracking
NhPkY3V8E+8 sceVrTrackerSetExtendedMode
almKa6+CwG8 sceVrTrackerSetHookFunction
vpsLLotiSUg sceVrTrackerSetLEDBrightness
lgWSHQ8p4i4 sceVrTrackerSetRestingMode
qa1+CeXKDPc sceVrTrackerStartLiveCapture
3YCwwpHkHIg sceVrTrackerStopLiveCapture
IgOXtx50ZWM sceVrTrackerSubmitCompute
IBv4P3q1pQ0 sceVrTrackerTerm
Q8skQqEwn5c sceVrTrackerUnregisterDevice
9fvHMUbsom4 sceVrTrackerUpdateMotionSensorData
f1CLT4QGcSU sceVshAvcapClose
RwTMau4aDsc sceVshAvcapCreateSyncer
+1bHLOuow28 sceVshAvcapDeleteSyncer
HedUSy9swaw sceVshAvcapGetInfo
Q-nfTbHkYNQ sceVshAvcapGetStaticInfo
7wORfQWfnM0 sceVshAvcapInit
OpuQOnIqZHw sceVshAvcapOpenAudio
KNfo101eszA sceVshAvcapOpenAudioEx
WuwbH5nNVmA sceVshAvcapOpenUserdata
G-w5-0Oy+Pc sceVshAvcapOpenVideo
CApAj-v1kVs sceVshAvcapOpenVideoEx
8spY5jF1aig sceVshAvcapReadAudio
N0b-Kky0vyc sceVshAvcapReadUserdata
Axq72jlliZk sceVshAvcapReadVideo
w02zjBeV+n4 sceVshAvcapSelect
iErIFNXEVDM sceVshAvcapSetInfo
AfY2Uq3R494 sceVshAvcapSetStaticInfo
n7fxSSTwbQo sceVshAvcapStart
qgt6cIuingk sceVshAvcapStop
hgEbCUX22UM sceVshAvcapTerm
XSHcHCXC1iE sceVshAvcapUpdateSyncer
7wniYnHArVU sceVshctlSetPartyStatus
y2LOMMK1Uyw sceVshctlSetProprietaryChatStatus
PSK+Eik919Q sceWebBrowserDialogClose
Wit4LjeoeX4 sceWebBrowserDialogGetEvent
vCaW0fgVQmc sceWebBrowserDialogGetResult
CFTG6a8TjOU sceWebBrowserDialogGetStatus
